folioviv,foliohog,factor,disp_agua,dotac_agua,entidad,ubica_geo,gasto_agua_tot,tot_integ,hombres,mujeres,sexo_jefe,edad_jefe,educa_jefe
100644806,1,171,1,1,1,1001,750,5,2,3,1,42,4
100656401,1,187,1,1,1,1001,NA,6,5,1,1,47,6
100656402,1,187,1,1,1,1001,480,3,2,1,2,67,9
100656403,1,187,1,1,1,1001,960,6,3,3,1,60,6
100656404,1,187,1,1,1,1001,603.86,1,0,1,2,70,9
100656405,1,187,1,1,1,1001,2100,7,3,4,1,71,4
100656405,2,187,1,1,1,1001,NA,5,0,5,2,36,6
100656406,1,187,1,1,1,1001,1800,3,2,1,1,37,8
100662501,1,205,1,1,1,1001,3000,7,3,4,1,72,6
100662504,1,205,1,1,1,1001,1500,2,1,1,2,59,4
100662505,1,205,1,1,1,1001,1050,3,2,1,1,60,10
100662506,1,205,1,1,1,1001,150,3,1,2,2,58,8
100674301,1,201,1,1,1,1001,2264.51,5,2,3,1,67,11
100674302,1,201,1,1,1,1001,120,3,3,0,1,27,10
100674304,1,201,1,1,1,1001,1158,4,2,2,1,53,10
100674305,1,201,1,1,1,1001,1350,2,1,1,1,66,11
100674306,1,201,1,1,1,1001,NA,2,1,1,1,73,10
100699001,1,199,1,1,1,1001,600,5,3,2,1,37,8
100699002,1,199,1,1,1,1001,336,1,1,0,1,32,8
100699003,1,199,1,1,1,1001,900,2,1,1,2,52,11
100699004,1,199,1,1,1,1001,1200,2,1,1,2,46,10
100699005,1,199,1,1,1,1001,960,7,3,4,1,60,4
100703601,1,194,1,1,1,1001,720,5,2,3,1,53,4
100703602,1,194,1,1,1,1001,900,6,2,4,1,44,6
100703604,1,194,1,1,1,1001,540,2,1,1,1,53,8
100703606,1,194,1,1,1,1001,660,5,3,2,1,52,10
100725701,1,200,1,1,1,1001,90,1,1,0,1,86,8
100725703,1,200,1,1,1,1001,414,3,2,1,1,61,3
100725704,1,200,1,2,1,1001,654,3,2,1,2,43,10
100725705,1,200,1,1,1,1001,654,4,2,2,1,41,8
100732701,1,182,1,1,1,1001,3600,12,5,7,1,67,3
100732702,1,182,1,1,1,1001,720,2,1,1,1,85,3
100732704,1,182,1,1,1,1001,900,3,1,2,1,75,1
100732705,1,182,1,1,1,1001,360,2,1,1,1,62,4
100732706,1,182,1,1,1,1001,660,3,0,3,2,47,8
100733201,1,201,1,1,1,1001,2220,7,3,4,1,66,6
100733202,1,201,1,1,1,1001,414,3,1,2,1,72,4
100733203,1,201,1,1,1,1001,249,1,0,1,2,65,3
100733204,1,201,1,1,1,1001,960,5,1,4,1,38,3
100733205,1,201,1,1,1,1001,513,2,1,1,2,72,4
100733206,1,201,1,1,1,1001,1500,3,1,2,2,39,4
100736201,1,185,1,1,1,1001,900,5,2,3,2,48,6
100736202,1,185,1,1,1,1001,300,5,3,2,1,38,8
100736203,1,185,1,1,1,1001,405,3,2,1,1,48,4
100736204,1,185,1,1,1,1001,480,6,4,2,2,59,4
100736205,1,185,1,1,1,1001,570,1,0,1,2,65,3
100736206,1,185,1,1,1,1001,495,4,2,2,1,34,6
100737501,1,180,1,1,1,1001,754.83,2,1,1,1,80,1
100737502,1,180,1,1,1,1001,594,4,3,1,1,31,6
100737503,1,180,1,1,1,1001,489,5,1,4,2,58,6
100737504,1,180,1,1,1,1001,600,5,3,2,1,37,7
100737505,1,180,1,1,1,1001,504,1,1,0,1,52,8
100737506,1,180,1,1,1,1001,480,1,1,0,1,24,6
100743301,1,184,1,2,1,1001,360,2,1,1,2,66,4
100743302,1,184,1,2,1,1001,126,2,1,1,2,67,1
100743303,1,184,1,2,1,1001,795,4,0,4,2,61,4
100743304,1,184,1,2,1,1001,360,4,1,3,2,53,4
100743305,1,184,1,2,1,1001,2700,10,6,4,2,49,1
100746901,1,172,1,2,1,1001,900,4,1,3,1,72,10
100746902,1,172,1,2,1,1001,300,3,1,2,1,26,8
100746903,1,172,1,1,1,1001,540,4,3,1,1,26,6
100746904,1,172,1,2,1,1001,540,6,3,3,1,57,1
100746906,1,172,1,3,1,1001,480,3,2,1,1,45,6
100763801,1,176,1,1,1,1001,360,3,1,2,1,51,4
100763801,2,176,1,1,1,1001,360,3,1,2,1,26,5
100763803,1,176,1,2,1,1001,510,6,2,4,1,30,6
100763804,1,176,1,1,1,1001,5400,3,1,2,1,33,4
100763805,1,176,1,5,1,1001,414,2,1,1,1,54,1
100763806,1,176,1,5,1,1001,900,3,2,1,1,72,3
100769401,1,175,1,1,1,1001,594,5,2,3,1,30,10
100769401,2,175,1,1,1,1001,NA,1,1,0,1,72,1
100769402,1,175,1,1,1,1001,1050,2,1,1,1,57,4
100769403,1,175,1,1,1,1001,371.6,4,1,3,2,61,1
100769404,1,175,1,1,1,1001,582,2,1,1,2,70,1
100769405,1,175,1,1,1,1001,522,9,5,4,1,60,6
100769406,1,175,1,1,1,1001,501,3,1,2,1,38,6
100774501,1,208,1,1,1,1001,300,2,1,1,1,33,6
100774503,1,208,1,1,1,1001,600,6,3,3,2,53,4
100774504,1,208,1,1,1,1001,900,4,2,2,1,32,6
100774505,1,208,1,1,1,1001,NA,6,3,3,1,37,8
100813301,1,167,1,1,1,1001,252,1,0,1,2,72,3
100813302,1,167,1,1,1,1001,504,1,1,0,1,75,6
100813303,1,167,1,1,1,1001,900,7,3,4,1,50,6
100813304,1,167,1,1,1,1001,600,6,3,3,2,54,6
100813305,1,167,1,1,1,1001,537,4,1,3,1,46,6
100818901,1,177,1,1,1,1001,NA,6,2,4,2,53,6
100818902,1,177,1,1,1,1001,968.7,4,1,3,1,74,10
100818903,1,177,1,1,1,1001,600,4,0,4,2,66,6
100818904,1,177,1,1,1,1001,2310,4,2,2,2,38,5
100818905,1,177,1,1,1,1001,907.34,1,1,0,1,64,4
100818906,1,177,1,1,1,1001,1144.82,4,2,2,1,41,11
100828801,1,189,1,1,1,1001,501,1,1,0,1,67,4
100828802,1,189,1,1,1,1001,408,2,1,1,2,66,5
100828803,1,189,1,1,1,1001,540,6,2,4,1,63,10
100828805,1,189,1,1,1,1001,1080,3,1,2,2,57,10
100828806,1,189,1,1,1,1001,570,4,1,3,1,52,9
100832401,1,189,1,1,1,1001,675,3,1,2,2,57,3
100832402,1,189,1,1,1,1001,390,2,1,1,1,60,9
100832403,1,189,1,1,1,1001,900,3,1,2,1,63,10
100832404,1,189,1,1,1,1001,495,4,2,2,1,37,6
100832405,1,189,1,1,1,1001,381,1,0,1,2,58,6
100832406,1,189,1,1,1,1001,420,3,1,2,1,57,8
100836001,1,189,1,1,1,1001,900,6,1,5,1,44,6
100836002,1,189,1,1,1,1001,450,3,1,2,2,36,8
100836003,1,189,1,1,1,1001,564,6,1,5,1,57,8
100836004,1,189,1,1,1,1001,540,3,0,3,2,48,4
100836005,1,189,1,1,1,1001,600,4,2,2,1,68,4
100844601,1,185,1,1,1,1001,1500,4,2,2,1,44,6
100844603,1,185,1,1,1,1001,495,4,3,1,1,59,4
100844604,1,185,1,1,1,1001,408,3,1,2,1,36,8
100844605,1,185,1,1,1,1001,840,4,2,2,2,66,3
100844606,1,185,1,1,1,1001,657,5,3,2,2,66,3
100851701,1,114,1,1,1,1001,495,2,1,1,1,58,11
100851702,1,114,1,1,1,1001,486,3,2,1,1,67,3
100851704,1,114,1,1,1,1001,3000,2,0,2,2,42,6
100851705,1,114,1,1,1,1001,480,1,0,1,2,54,10
100854201,1,183,1,1,1,1001,1122,5,1,4,1,68,3
100854202,1,183,1,1,1,1001,540,5,1,4,1,40,10
100854204,1,183,1,1,1,1001,NA,5,3,2,1,46,6
100854205,1,183,1,1,1,1001,750,4,2,2,1,40,8
100854206,1,183,1,1,1,1001,480,1,0,1,2,37,11
100857501,1,191,1,1,1,1001,990,2,1,1,1,56,6
100857503,1,191,1,1,1,1001,600,3,2,1,1,53,10
100857505,1,191,1,1,1,1001,249,2,1,1,1,87,6
100857506,1,191,1,1,1,1001,660,4,2,2,1,47,10
100860301,1,183,1,1,1,1001,NA,3,2,1,1,78,10
100860302,1,183,1,1,1,1001,498,1,1,0,1,52,8
100860303,1,183,1,1,1,1001,984,4,3,1,1,33,10
100860305,1,183,1,1,1,1001,600,4,3,1,1,43,7
100860306,1,183,1,1,1,1001,600,1,1,0,1,30,10
100862901,1,194,1,1,1,1001,273,4,2,2,1,47,9
100862902,1,194,1,1,1,1001,756,3,1,2,1,58,11
100862903,1,194,1,1,1,1001,900,4,2,2,1,38,7
100862904,1,194,1,1,1,1001,1080,3,1,2,2,60,10
100862905,1,194,1,1,1,1001,675,4,2,2,1,49,7
100862906,1,194,1,1,1,1001,294,4,2,2,1,49,6
100874002,1,175,1,1,1,1001,731.6,2,0,2,2,76,3
100874003,1,175,1,1,1,1001,510,3,1,2,1,54,1
100874005,1,175,1,1,1,1001,750,12,8,4,2,53,5
100874006,1,175,1,1,1,1001,1050,5,2,3,1,35,6
100874006,2,175,1,1,1,1001,600,2,1,1,1,63,7
100886601,1,179,1,1,1,1001,540,5,3,2,1,32,7
100886602,1,179,1,1,1,1001,660,6,3,3,1,70,3
100886603,1,179,1,1,1,1001,900,3,1,2,1,57,3
100886605,1,179,1,2,1,1001,540,3,2,1,1,63,3
100890902,1,218,1,1,1,1001,2400,5,2,3,1,55,10
100890903,1,218,1,1,1,1001,1800,3,2,1,1,53,11
100890905,1,218,1,1,1,1001,2100,5,2,3,1,51,10
100906802,1,226,1,2,1,1001,1707,3,2,1,1,70,10
100906803,1,226,1,1,1,1001,1200,3,1,2,1,60,9
100906804,1,226,1,2,1,1001,1146,1,0,1,2,77,4
100906805,1,226,1,1,1,1001,1200,5,4,1,1,62,11
100915401,1,222,1,1,1,1001,900,5,2,3,1,38,9
100915402,1,222,1,1,1,1001,630,4,2,2,2,42,8
100915404,1,222,1,1,1,1001,480,5,1,4,1,52,10
100915405,1,222,1,1,1,1001,609.67,2,1,1,2,70,6
100915406,1,222,1,1,1,1001,NA,1,0,1,2,75,6
100915406,2,222,1,1,1,1001,NA,2,0,2,2,43,11
100957802,1,193,1,1,1,1001,390,3,2,1,1,33,1
100957803,1,193,1,1,1,1001,540,5,2,3,1,33,6
100957804,1,193,1,1,1,1001,150,3,1,2,1,31,9
100957805,1,193,1,1,1,1001,600,4,3,1,2,30,6
100957806,1,193,1,2,1,1001,540,3,2,1,1,67,4
100961702,1,168,1,1,1,1001,375,5,1,4,1,59,4
100961703,1,168,1,1,1,1001,492,3,1,2,1,68,6
100961704,1,168,1,1,1,1001,NA,2,1,1,2,33,11
100961705,1,168,1,1,1,1001,900,4,2,2,1,46,9
100961706,1,168,1,1,1,1001,513,4,2,2,1,56,6
100983002,1,216,1,1,1,1001,NA,5,2,3,1,59,6
100983004,1,216,1,1,1,1001,300,5,2,3,2,63,10
100983005,1,216,1,1,1,1001,825,2,1,1,1,57,6
100984601,1,184,1,1,1,1001,480,3,1,2,1,36,11
100984602,1,184,1,1,1,1001,450,2,0,2,2,32,8
100984603,1,184,1,1,1,1001,450,2,2,0,1,26,8
100984604,1,184,1,1,1,1001,450,5,3,2,1,51,8
100984605,1,184,1,1,1,1001,510,3,2,1,1,59,10
100984606,1,184,1,1,1,1001,450,4,1,3,1,59,10
100990401,1,184,1,1,1,1001,600,2,0,2,2,58,8
100990402,1,184,1,1,1,1001,840,1,0,1,2,64,8
100990404,1,184,1,1,1,1001,600,4,2,2,1,40,9
100990406,1,184,1,1,1,1001,720,1,0,1,2,55,9
100999001,1,254,1,1,1,1001,600,4,2,2,1,25,6
100999002,1,254,1,1,1,1001,546,4,2,2,1,36,8
100999003,1,254,1,1,1,1001,552,1,1,0,1,45,9
100999006,1,254,1,1,1,1001,540,2,1,1,2,34,11
101007601,1,163,1,1,1,1001,1500,5,2,3,1,27,7
101007602,1,163,1,1,1,1001,390,4,1,3,2,28,8
101007603,1,163,1,1,1,1001,600,4,2,2,2,40,7
101007604,1,163,1,1,1,1001,600,1,1,0,1,29,6
101007605,1,163,1,1,1,1001,480,2,1,1,1,75,3
101007606,1,163,1,1,1,1001,1080,6,4,2,1,36,6
101013701,1,195,1,1,1,1001,480,2,2,0,1,51,6
101013702,1,195,1,1,1,1001,2061,5,3,2,1,24,6
101013703,1,195,1,1,1,1001,1500,3,1,2,2,25,9
101013704,1,195,1,1,1,1001,960,5,3,2,1,47,7
101013705,1,195,1,1,1,1001,375,6,2,4,1,52,6
101014202,1,175,1,1,1,1001,480,5,1,4,1,49,8
101014203,1,175,1,1,1,1001,525,6,4,2,1,61,10
101014204,1,175,1,1,1,1001,840,4,2,2,1,34,7
101014205,1,175,1,1,1,1001,246,2,1,1,1,53,6
101014206,1,175,1,1,1,1001,1500,3,1,2,1,57,6
101025501,1,182,1,1,1,1001,492,5,2,3,1,64,6
101025502,1,182,1,1,1,1001,600,5,2,3,1,32,4
101025503,1,182,1,1,1,1001,900,3,1,2,1,61,7
101025504,1,182,1,1,1,1001,540,3,1,2,2,53,5
101025505,1,182,1,1,1,1001,627,4,2,2,1,51,6
101025506,1,182,1,1,1,1001,1380,8,5,3,2,52,4
101026301,1,185,1,1,1,1001,759,4,3,1,1,56,8
101026302,1,185,1,1,1,1001,1020,2,1,1,2,75,4
101026303,1,185,1,1,1,1001,267.09,2,1,1,2,60,4
101026303,2,185,1,1,1,1001,414,5,2,3,1,35,6
101026304,1,185,1,1,1,1001,495,3,2,1,1,35,10
101026305,1,185,1,1,1,1001,900,6,3,3,1,46,6
101026306,1,185,1,1,1,1001,450,4,1,3,1,28,5
101032901,1,186,1,1,1,1001,540,3,2,1,1,60,6
101032902,1,186,1,1,1,1001,504,2,1,1,1,39,6
101032903,1,186,1,1,1,1001,807,3,0,3,2,75,3
101032904,1,186,1,1,1,1001,1131,5,1,4,2,51,6
101032905,1,186,1,1,1,1001,780,3,0,3,2,83,3
101063801,1,182,1,2,1,1001,600,4,2,2,1,36,6
101063802,1,182,1,1,1,1001,660,4,3,1,1,40,10
101063803,1,182,1,1,1,1001,627,3,2,1,1,48,8
101063804,1,182,1,1,1,1001,900,7,1,6,1,47,8
101063805,1,182,1,1,1,1001,750,6,3,3,1,53,4
101063806,1,182,1,1,1,1001,540,5,2,3,1,52,9
101067401,1,149,1,1,1,1001,414,2,1,1,1,65,4
101067402,1,149,1,1,1,1001,525,3,0,3,2,67,4
101067403,1,149,1,1,1,1001,900,6,2,4,2,66,10
101067404,1,149,1,1,1,1001,600,6,1,5,2,57,4
101083001,1,203,1,1,1,1001,1884.19,1,0,1,2,70,4
101083002,1,203,1,1,1,1001,600,5,1,4,1,29,7
101083003,1,203,1,2,1,1001,NA,7,3,4,1,51,3
101083004,1,203,1,1,1,1001,3000,5,3,2,1,58,6
101083005,1,203,1,1,1,1001,570,6,5,1,1,60,6
101083006,1,203,1,1,1,1001,540,6,4,2,1,34,4
101086601,1,197,1,1,1,1001,558,2,1,1,1,54,6
101086602,1,197,1,1,1,1001,NA,2,1,1,1,37,10
101086603,1,197,1,1,1,1001,1110,5,3,2,1,53,11
101086604,1,197,1,1,1,1001,600,4,2,2,1,50,6
101086605,1,197,1,1,1,1001,540,2,1,1,1,38,6
101086606,1,197,1,1,1,1001,900,4,3,1,1,47,8
101096701,1,196,1,1,1,1001,960,4,3,1,1,47,8
101096702,1,196,1,1,1,1001,624,7,3,4,1,51,8
101096703,1,196,1,1,1,1001,735,3,2,1,1,36,6
101096704,1,196,1,1,1,1001,900,3,1,2,1,56,4
101096705,1,196,1,1,1,1001,NA,2,1,1,2,52,6
101096706,1,196,1,1,1,1001,1200,6,2,4,1,48,6
101103201,1,177,1,1,1,1001,720,2,1,1,1,64,10
101103202,1,177,1,1,1,1001,252,5,2,3,2,65,4
101103203,1,177,1,1,1,1001,2400,11,3,8,1,43,3
101103204,1,177,1,1,1,1001,500,3,2,1,1,61,6
101103205,1,177,1,1,1,1001,990,7,3,4,1,38,5
101113701,1,191,1,1,1,1001,750,2,1,1,1,53,9
101113702,1,191,1,1,1,1001,600,4,3,1,1,36,10
101113703,1,191,1,1,1,1001,870,5,4,1,1,39,10
101113704,1,191,1,1,1,1001,960,5,2,3,1,48,10
101113705,1,191,1,1,1,1001,780,3,2,1,2,57,6
101113706,1,191,1,1,1,1001,750,7,4,3,1,47,6
101115201,1,186,1,1,1,1001,900,5,2,3,1,54,8
101115202,1,186,1,1,1,1001,540,2,1,1,1,54,6
101115204,1,186,1,1,1,1001,900,4,2,2,1,27,8
101115205,1,186,1,1,1,1001,480,3,2,1,2,44,9
101115206,1,186,1,1,1,1001,948,4,2,2,1,24,6
101135501,1,191,1,1,1,1001,690,2,1,1,1,57,6
101135502,1,191,1,1,1,1001,750,5,1,4,2,57,9
101135503,1,191,1,1,1,1001,450,3,1,2,2,51,4
101135504,1,191,1,1,1,1001,780,3,1,2,1,34,6
101135505,1,191,1,1,1,1001,1350,7,2,5,1,55,8
101135506,1,191,1,3,1,1001,336,4,1,3,2,76,3
101152301,1,184,1,1,1,1001,561,6,4,2,1,51,6
101152302,1,184,1,2,1,1001,645,4,3,1,1,44,10
101152303,1,184,1,2,1,1001,495,4,2,2,1,49,6
101152304,1,184,1,1,1,1001,495,3,1,2,1,40,6
101152305,1,184,1,1,1,1001,495,2,1,1,1,79,3
101152306,1,184,1,1,1,1001,780,4,1,3,1,35,9
101173901,1,167,1,1,1,1001,480,2,2,0,1,48,8
101173902,1,167,1,1,1,1001,780,8,3,5,1,50,6
101173903,1,167,1,1,1,1001,840,4,2,2,1,28,6
101173904,1,167,1,1,1,1001,540,3,1,2,2,30,10
101173906,1,167,1,1,1,1001,510,4,1,3,2,61,4
101175801,1,170,1,1,1,1001,984,4,2,2,1,52,4
101175802,1,170,1,1,1,1001,675,4,3,1,1,52,8
101175805,1,170,1,1,1,1001,690,3,0,3,2,64,4
101175806,1,170,1,2,1,1001,1080,6,3,3,1,47,9
101200501,1,198,1,1,1,1001,NA,2,1,1,2,63,1
101200501,2,198,1,1,1,1001,870,5,2,3,1,47,6
101200502,1,198,1,1,1,1001,NA,7,4,3,2,47,6
101200504,1,198,1,1,1,1001,780,4,2,2,1,52,6
101200505,1,198,1,2,1,1001,645,4,2,2,1,45,6
101204301,1,164,3,,1,1001,1050,6,2,4,1,44,4
101204302,1,164,1,1,1,1001,2700,5,3,2,1,54,4
101204303,1,164,1,1,1,1001,900,4,3,1,1,56,8
101204304,1,164,1,1,1,1001,789,4,1,3,1,53,4
101204305,1,164,1,1,1,1001,2700,1,0,1,2,57,3
101204306,1,164,1,1,1,1001,396,4,1,3,1,67,7
101206401,1,217,1,1,1,1001,750,4,2,2,1,51,8
101206402,1,217,1,1,1,1001,501,4,1,3,1,48,8
101206403,1,217,1,1,1,1001,450,1,1,0,1,28,10
101206404,1,217,1,1,1,1001,1200,3,2,1,1,35,10
101206405,1,217,1,1,1,1001,600,3,0,3,2,23,10
101215001,1,178,1,1,1,1001,540,9,3,6,1,57,10
101215003,1,178,1,1,1,1001,330,2,1,1,1,31,8
101215004,1,178,1,2,1,1001,510,3,1,2,1,46,8
101215005,1,178,1,2,1,1001,NA,4,2,2,1,23,4
101215006,1,178,1,1,1,1001,330,1,1,0,1,35,10
101218601,1,179,1,1,1,1001,534,5,2,3,1,44,6
101218602,1,179,1,1,1,1001,2100,4,2,2,1,53,10
101218603,1,179,1,1,1,1001,1110,6,5,1,1,43,6
101218604,1,179,1,1,1,1001,600,4,1,3,2,47,6
101218605,1,179,1,1,1,1001,690,4,2,2,1,27,8
101218606,1,179,1,1,1,1001,750,4,1,3,2,24,10
101228901,1,162,1,1,1,1001,2400,5,2,3,1,37,6
101228903,1,162,1,1,1,1001,1140,5,2,3,1,39,9
101228904,1,162,1,1,1,1001,750,3,1,2,1,25,8
101228905,1,162,1,1,1,1001,510,5,4,1,1,42,3
101228906,1,162,1,1,1,1001,840,3,1,2,1,61,3
101233701,1,159,1,1,1,1001,750,4,3,1,1,50,4
101233702,1,159,1,1,1,1001,1140,4,1,3,1,52,6
101233703,1,159,1,1,1,1001,990,4,2,2,2,54,6
101233704,1,159,1,2,1,1001,540,4,3,1,1,57,6
101233705,1,159,1,1,1,1001,600,4,3,1,1,53,6
101233706,1,159,1,1,1,1001,1380,5,2,3,1,47,6
101251801,1,189,1,2,1,1001,705,4,2,2,1,29,4
101251802,1,189,1,1,1,1001,519,4,1,3,1,48,8
101251803,1,189,1,1,1,1001,534,1,1,0,1,50,6
101251804,1,189,1,1,1,1001,528,2,1,1,2,52,4
101251805,1,189,1,1,1,1001,1200,5,4,1,1,49,4
101251806,1,189,1,2,1,1001,1200,7,5,2,1,51,1
101262402,1,173,1,1,1,1001,600,5,1,4,1,37,6
101262403,1,173,1,1,1,1001,750,10,5,5,1,52,6
101262404,1,173,1,1,1,1001,720,4,3,1,1,55,6
101262405,1,173,1,1,1,1001,510,4,4,0,1,51,6
101263001,1,177,1,1,1,1001,1800,6,3,3,1,53,6
101263002,1,177,1,1,1,1001,570,5,3,2,2,46,6
101263003,1,177,1,1,1,1001,480,1,1,0,1,59,6
101263004,1,177,1,1,1,1001,450,4,0,4,2,48,6
101263005,1,177,1,1,1,1001,510,3,2,1,2,45,7
101263006,1,177,1,1,1,1001,540,2,1,1,2,24,8
101300201,1,180,1,2,1,1001,405,1,0,1,2,70,4
101300202,1,180,1,1,1,1001,690,6,4,2,1,43,6
101300203,1,180,1,1,1,1001,360,2,1,1,1,60,6
101300204,1,180,1,1,1,1001,531,2,1,1,1,54,4
101300205,1,180,1,1,1,1001,690,3,2,1,1,42,6
101300206,1,180,1,1,1,1001,660,3,1,2,2,58,6
101319201,1,222,1,1,1,1001,780,5,3,2,1,60,7
101319202,1,222,1,1,1,1001,420,2,1,1,1,64,8
101319203,1,222,1,1,1,1001,849,1,0,1,2,64,6
101319204,1,222,1,1,1,1001,540,4,2,2,1,56,8
101319206,1,222,1,1,1,1001,750,6,3,3,1,41,8
101329501,1,206,1,1,1,1001,660,4,2,2,1,48,6
101329502,1,206,1,2,1,1001,300,3,2,1,2,49,6
101329503,1,206,1,1,1,1001,900,7,3,4,2,41,3
101329504,1,206,1,1,1,1001,1152,5,2,3,1,37,10
101329506,1,206,1,1,1,1001,450,4,2,2,1,29,9
101345301,1,180,1,1,1,1001,NA,11,7,4,1,29,3
101345301,2,180,1,1,1,1001,NA,3,2,1,1,21,7
101345302,1,180,1,1,1,1001,630,2,1,1,1,44,6
101345303,1,180,1,2,1,1001,NA,4,3,1,1,47,6
101345304,1,180,1,2,1,1001,480,5,3,2,1,50,8
101345305,1,180,1,2,1,1001,NA,2,1,1,1,67,3
101345306,1,180,1,1,1,1001,540,2,1,1,2,49,7
101348602,1,199,1,1,1,1001,240,1,1,0,1,42,7
101348603,1,199,1,1,1,1001,1233,4,2,2,1,65,6
101348604,1,199,1,1,1,1001,480,6,1,5,1,49,8
101348605,1,199,1,1,1,1001,750,2,0,2,2,49,4
101348606,1,199,1,1,1,1001,705,6,4,2,1,48,8
101363901,1,173,1,1,1,1001,687,5,4,1,1,33,6
101363902,1,173,1,1,1,1001,561,3,1,2,2,40,8
101363903,1,173,1,1,1,1001,540,5,3,2,1,38,8
101363904,1,173,1,1,1,1001,900,3,1,2,1,26,6
101363905,1,173,1,1,1,1001,1290,4,3,1,1,38,3
101363906,1,173,1,1,1,1001,546,4,1,3,1,53,6
101373801,1,186,1,1,1,1001,3000,2,1,1,1,54,5
101373802,1,186,1,1,1,1001,405,1,0,1,2,38,5
101373803,1,186,1,1,1,1001,540,6,3,3,1,40,8
101373806,1,186,1,1,1,1001,1050,4,2,2,1,59,4
101374402,1,192,1,1,1,1001,NA,5,1,4,1,41,6
101374404,1,192,1,1,1,1001,569.02,2,1,1,2,55,6
101374406,1,192,1,1,1,1001,525,3,1,2,1,29,10
101375501,1,210,1,1,1,1001,660,4,1,3,1,34,10
101375502,1,210,1,1,1,1001,420,3,1,2,1,31,11
101375503,1,210,1,2,1,1001,870,4,1,3,1,45,6
101375504,1,210,1,1,1,1001,1020,5,3,2,1,52,11
101375506,1,210,1,1,1,1001,1380,5,1,4,1,43,6
101410301,1,213,1,1,1,1001,1755,7,3,4,1,48,8
101410303,1,213,1,1,1,1001,1446,4,1,3,2,48,6
101410304,1,213,1,1,1,1001,1050,5,3,2,1,47,10
101410305,1,213,1,1,1,1001,540,5,4,1,1,42,5
101410306,1,213,1,1,1,1001,981,4,2,2,1,46,6
101415901,1,205,1,1,1,1001,375,5,4,1,1,42,8
101415902,1,205,1,1,1,1001,555,4,2,2,1,43,10
101415903,1,205,1,1,1,1001,750,5,3,2,1,38,10
101415904,1,205,1,1,1,1001,480,4,2,2,1,48,8
101415906,1,205,1,1,1,1001,87.5,4,2,2,1,40,8
101417801,1,211,1,1,1,1001,900,5,4,1,1,37,8
101417802,1,211,1,1,1,1001,360,2,1,1,1,74,8
101417804,1,211,1,1,1,1001,492,3,1,2,1,51,8
101417805,1,211,1,1,1,1001,1470,4,3,1,1,43,4
101417806,1,211,1,1,1,1001,600,6,5,1,1,45,6
101425403,1,210,1,1,1,1001,495,2,1,1,2,55,9
101425406,1,210,1,1,1,1001,480,2,1,1,1,63,10
101430001,1,205,1,1,1,1001,750,2,1,1,1,37,11
101430002,1,205,1,1,1,1001,384,1,1,0,1,45,11
101430003,1,205,1,1,1,1001,510,3,0,3,2,46,10
101430004,1,205,1,1,1,1001,540,2,1,1,1,30,10
101435601,1,194,1,1,1,1001,900,6,3,3,1,28,8
101435602,1,194,1,1,1,1001,2256,2,1,1,1,46,10
101435603,1,194,1,1,1,1001,750,1,0,1,2,92,6
101435604,1,194,1,1,1,1001,480,5,1,4,1,31,10
101435606,1,194,1,1,1,1001,516,2,1,1,1,28,11
101439702,1,213,1,1,1,1001,1200,4,1,3,1,39,7
101439703,1,213,1,1,1,1001,507,4,2,2,1,48,10
101439704,1,213,1,1,1,1001,480,4,2,2,1,49,11
101439705,1,213,1,1,1,1001,300,4,2,2,1,48,8
101439706,1,213,1,1,1,1001,600,4,2,2,1,33,10
101440701,1,174,1,1,1,1001,240,2,1,1,1,78,3
101440702,1,174,1,1,1,1001,1080,9,2,7,1,63,7
101440703,1,174,1,1,1,1001,NA,2,2,0,1,49,3
101440704,1,174,1,1,1,1001,690,7,4,3,1,45,6
101440705,1,174,1,1,1,1001,750,6,3,3,1,49,3
101440706,1,174,1,1,1,1001,210,5,3,2,1,49,8
101449201,1,205,1,1,1,1001,240,4,3,1,1,41,6
101449202,1,205,1,1,1,1001,390,5,3,2,1,47,3
101449203,1,205,1,1,1,1001,300,5,1,4,2,45,4
101449204,1,205,1,1,1,1001,300,5,2,3,1,49,8
101449205,1,205,1,1,1,1001,231,4,2,2,1,44,4
101449205,2,205,1,1,1,1001,231,4,2,2,1,23,7
101449205,3,205,1,1,1,1001,231,4,2,2,2,25,8
101449206,1,205,3,,1,1001,NA,3,1,2,2,47,8
101451501,1,199,5,,1,1001,NA,1,1,0,1,69,4
101451502,1,199,1,1,1,1001,897,3,2,1,1,51,3
101451503,1,199,1,1,1,1001,NA,6,3,3,1,26,1
101451504,1,199,1,1,1,1001,240,2,1,1,2,67,3
101451505,1,199,1,1,1,1001,NA,4,1,3,1,39,6
101451506,1,199,1,1,1,1001,NA,6,3,3,1,26,5
101471201,1,203,1,1,1,1001,750,3,1,2,1,56,8
101471202,1,203,1,1,1,1001,360,4,3,1,1,62,10
101471203,1,203,1,1,1,1001,1500,3,1,2,1,31,8
101471205,1,203,1,1,1,1001,390,3,2,1,2,57,6
101471206,1,203,1,1,1,1001,900,5,3,2,1,33,10
101476001,1,187,1,1,1,1001,1200,4,1,3,2,42,6
101476002,1,187,1,1,1,1001,792.58,2,1,1,1,45,6
101476003,1,187,1,1,1,1001,1144.82,2,1,1,1,79,3
101476004,1,187,1,1,1,1001,150,4,2,2,2,35,8
