folioviv,foliohog,entidad,ubica_geo
0102037203,1,01,01005
0102037204,1,01,01005
0102037205,1,01,01005
0102037206,1,01,01005
0102041501,1,01,01005
0102041502,1,01,01005
0102041503,1,01,01005
0102041504,1,01,01005
0102041505,1,01,01005
0102041506,1,01,01005
0102049602,1,01,01005
0102049603,1,01,01005
0102049604,1,01,01005
0102049605,1,01,01005
0102060702,1,01,01005
0102060703,1,01,01005
0102060704,1,01,01005
0102060706,1,01,01005
0102082301,1,01,01005
0102082302,1,01,01005
0102082303,1,01,01005
0102082304,1,01,01005
0102082305,1,01,01005
0102082306,1,01,01005
0102090201,1,01,01005
0102090202,1,01,01005
0102090204,1,01,01005
0102090205,1,01,01005
0102090206,1,01,01005
0102095901,1,01,01005
0102095901,2,01,01005
0102095903,1,01,01005
0102095904,1,01,01005
0102095905,1,01,01005
0102107802,1,01,01005
0102107804,1,01,01005
0102107805,1,01,01005
0102107806,1,01,01005
0102110401,1,01,01005
0102110402,1,01,01005
0102110403,1,01,01005
0102110404,1,01,01005
0102110406,1,01,01005
0102119001,1,01,01005
0102119002,1,01,01005
0102119003,1,01,01005
0102119004,1,01,01005
0102119005,1,01,01005
0102126207,1,01,01006
0102126207,2,01,01006
0102126208,1,01,01006
0102126209,1,01,01006
0102126210,1,01,01006
0102126211,1,01,01006
0102126212,1,01,01006
0102126319,1,01,01006
0102126321,1,01,01006
0102126323,1,01,01006
0102126324,1,01,01006
0102126324,2,01,01006
0102126513,1,01,01006
0102126515,1,01,01006
0102126516,1,01,01006
0102126517,1,01,01006
0102126518,1,01,01006
0102126701,1,01,01006
0102126702,1,01,01006
0102126703,1,01,01006
0102126704,1,01,01006
0102126705,1,01,01006
0102126706,1,01,01006
0102137002,1,01,01006
0102137003,1,01,01006
0102137005,1,01,01006
0102137006,1,01,01006
0102137219,1,01,01006
0102137220,1,01,01006
0102137221,1,01,01006
0102137222,1,01,01006
0102137223,1,01,01006
0102137224,1,01,01006
0102137607,1,01,01006
0102137609,1,01,01006
0102137610,1,01,01006
0102137611,1,01,01006
0102137713,1,01,01006
0102137714,1,01,01006
0102137715,1,01,01006
0102137716,1,01,01006
0102137717,1,01,01006
0102137718,1,01,01006
0102157019,1,01,01006
0102157020,1,01,01006
0102157021,1,01,01006
0102157022,1,01,01006
0102157023,1,01,01006
0102157024,1,01,01006
0102157413,1,01,01006
0102157414,1,01,01006
0102157415,1,01,01006
0102157416,1,01,01006
0102157417,1,01,01006
0102157418,1,01,01006
0102157807,1,01,01006
0102157808,1,01,01006
0102157809,1,01,01006
0102157810,1,01,01006
0102157811,1,01,01006
0102157812,1,01,01006
0102157901,1,01,01006
0102157902,1,01,01006
0102157903,1,01,01006
0102157904,1,01,01006
0102157905,1,01,01006
0102157906,1,01,01006
0102171213,1,01,01007
0102171214,1,01,01007
0102171215,1,01,01007
0102171216,1,01,01007
0102171217,1,01,01007
0102171218,1,01,01007
0102171519,1,01,01007
0102171520,1,01,01007
0102171520,2,01,01007
0102171521,1,01,01007
0102171521,2,01,01007
0102171522,1,01,01007
0102171522,2,01,01007
0102171523,1,01,01007
0102171601,1,01,01007
0102171602,1,01,01007
0102171603,1,01,01007
0102171604,1,01,01007
0102171605,1,01,01007
0102171606,1,01,01007
0102171707,1,01,01007
0102171708,1,01,01007
0102171709,1,01,01007
0102171710,1,01,01007
0102171711,1,01,01007
0102171711,2,01,01007
0102171711,3,01,01007
0102171711,4,01,01007
0102171712,1,01,01007
0102186302,1,01,01007
0102186303,1,01,01007
0102186304,1,01,01007
0102186306,1,01,01007
0102186419,1,01,01007
0102186420,1,01,01007
0102186420,2,01,01007
0102186421,1,01,01007
0102186422,1,01,01007
0102186423,1,01,01007
0102186424,1,01,01007
0102186813,1,01,01007
0102186814,1,01,01007
0102186815,1,01,01007
0102186817,1,01,01007
0102186907,1,01,01007
0102186908,1,01,01007
0102186909,1,01,01007
0102186910,1,01,01007
0102186910,2,01,01007
0102186910,3,01,01007
0102186911,1,01,01007
0102186912,1,01,01007
0102209307,1,01,01011
0102209308,1,01,01011
0102209309,1,01,01011
0102209310,1,01,01011
0102209311,1,01,01011
0102209312,1,01,01011
0102209501,1,01,01011
0102209503,1,01,01011
0102209504,1,01,01011
0102209505,1,01,01011
0102209819,1,01,01011
0102209820,1,01,01011
0102209821,1,01,01011
0102209822,1,01,01011
0102209823,1,01,01011
0102209824,1,01,01011
0102209913,1,01,01011
0102209914,1,01,01011
0102209915,1,01,01011
0102209916,1,01,01011
0102209917,1,01,01011
0102209918,1,01,01011
0102239501,1,01,01001
0102239502,1,01,01001
0102239503,1,01,01001
0102239504,1,01,01001
0102239505,1,01,01001
0102240301,1,01,01001
0102240303,1,01,01001
0102240304,1,01,01001
0102240305,1,01,01001
0102254201,1,01,01002
0102254203,1,01,01002
0102254204,1,01,01002
0102254205,1,01,01002
0102254206,1,01,01002
0102254313,1,01,01002
0102254314,1,01,01002
0102254315,1,01,01002
0102254316,1,01,01002
0102254317,1,01,01002
0102254318,1,01,01002
0102254507,1,01,01002
0102254508,1,01,01002
0102254509,1,01,01002
0102254510,1,01,01002
0102254511,1,01,01002
0102254512,1,01,01002
0102254919,1,01,01002
0102254920,1,01,01002
0102254921,1,01,01002
0102254922,1,01,01002
0102254923,1,01,01002
0102285902,1,01,01005
0102285903,1,01,01005
0102285905,1,01,01005
0102285906,1,01,01005
0102315019,1,01,01005
0102315020,1,01,01005
0102315021,1,01,01005
0102315022,1,01,01005
0102315024,1,01,01005
0102315413,1,01,01005
0102315414,1,01,01005
0102315415,1,01,01005
0102315416,1,01,01005
0102315417,1,01,01005
0102315418,1,01,01005
0102315807,1,01,01005
0102315808,1,01,01005
0102315809,1,01,01005
0102315810,1,01,01005
0102315811,1,01,01005
0102315901,1,01,01005
0102315902,1,01,01005
0102315903,1,01,01005
0102315904,1,01,01005
0102315905,1,01,01005
0102338013,1,01,01007
0102338014,1,01,01007
0102338015,1,01,01007
0102338016,1,01,01007
0102338016,2,01,01007
0102338016,3,01,01007
0102338017,1,01,01007
0102338018,1,01,01007
0102338407,1,01,01007
0102338408,1,01,01007
0102338409,1,01,01007
0102338410,1,01,01007
0102338411,1,01,01007
0102338412,1,01,01007
0102338620,1,01,01007
0102338621,1,01,01007
0102338622,1,01,01007
0102338623,1,01,01007
0102338624,1,01,01007
0102338801,1,01,01007
0102338802,1,01,01007
0102338803,1,01,01007
0102338804,1,01,01007
0102338805,1,01,01007
0102338806,1,01,01007
0102343208,1,01,01008
0102343209,1,01,01008
0102343212,1,01,01008
0102343212,2,01,01008
0102343319,1,01,01008
0102343320,1,01,01008
0102343321,1,01,01008
0102343322,1,01,01008
0102343324,1,01,01008
0102343513,1,01,01008
0102343514,1,01,01008
0102343515,1,01,01008
0102343516,1,01,01008
0102343517,1,01,01008
0102343518,1,01,01008
0102343701,1,01,01008
0102343702,1,01,01008
0102343703,1,01,01008
0102343704,1,01,01008
0102343705,1,01,01008
0102343706,1,01,01008
0102362007,1,01,01010
0102362008,1,01,01010
0102362009,1,01,01010
0102362010,1,01,01010
0102362011,1,01,01010
0102362012,1,01,01010
0102362401,1,01,01010
0102362402,1,01,01010
0102362403,1,01,01010
0102362404,1,01,01010
0102362405,1,01,01010
0102362406,1,01,01010
0102362613,1,01,01010
0102362614,1,01,01010
0102362615,1,01,01010
0102362616,1,01,01010
0102362617,1,01,01010
0102362618,1,01,01010
0102362719,1,01,01010
0102362720,1,01,01010
0102362721,1,01,01010
0102362722,1,01,01010
0102362723,1,01,01010
0102362724,1,01,01010
0102371801,1,01,01001
0102371802,1,01,01001
0102371803,1,01,01001
0102371804,1,01,01001
0102371805,1,01,01001
0102371806,1,01,01001
0160006213,1,01,01001
0160006214,1,01,01001
0160006215,1,01,01001
0160006216,1,01,01001
0160006217,1,01,01001
0160006218,1,01,01001
0160006519,1,01,01001
0160006520,1,01,01001
0160006521,1,01,01001
0160006522,1,01,01001
0160006523,1,01,01001
0160006524,1,01,01001
0160006601,1,01,01001
0160006602,1,01,01001
0160006603,1,01,01001
0160006604,1,01,01001
0160006605,1,01,01001
0160006606,1,01,01001
0160006707,1,01,01001
0160006708,1,01,01001
0160006709,1,01,01001
0160006710,1,01,01001
0160006711,1,01,01001
0160014301,1,01,01001
0160014302,1,01,01001
0160014303,1,01,01001
0160014304,1,01,01001
0160014305,1,01,01001
0160014306,1,01,01001
0160014419,1,01,01001
0160014420,1,01,01001
0160014421,1,01,01001
0160014422,1,01,01001
0160014423,1,01,01001
0160014424,1,01,01001
0160014813,1,01,01001
0160014814,1,01,01001
0160014815,1,01,01001
0160014816,1,01,01001
0160014817,1,01,01001
0160014818,1,01,01001
0160014907,1,01,01001
0160014908,1,01,01001
0160014910,1,01,01001
0160014911,1,01,01001
0160014911,2,01,01001
0160014912,1,01,01001
0160019001,1,01,01001
0160019002,1,01,01001
0160019003,1,01,01001
0160019005,1,01,01001
0160019006,1,01,01001
0160019007,1,01,01001
0160019219,1,01,01001
0160019220,1,01,01001
0160019221,1,01,01001
0160019222,1,01,01001
0160019225,1,01,01001
0160019227,1,01,01001
0160019228,1,01,01001
0160019230,1,01,01001
0160019608,1,01,01001
0160019609,1,01,01001
0160019610,1,01,01001
0160019611,1,01,01001
0160019611,2,01,01001
0160019612,1,01,01001
0160019713,1,01,01001
0160019714,1,01,01001
0160019715,1,01,01001
0160019716,1,01,01001
0160019718,1,01,01001
0160021308,1,01,01001
0160021309,1,01,01001
0160021310,1,01,01001
0160021312,1,01,01001
0160021502,1,01,01001
0160021503,1,01,01001
0160021504,1,01,01001
0160021505,1,01,01001
0160021506,1,01,01001
0160021819,1,01,01001
0160021821,1,01,01001
0160021822,1,01,01001
0160021914,1,01,01001
0160021915,1,01,01001
0160021916,1,01,01001
0160021918,1,01,01001
0160022007,1,01,01001
0160022008,1,01,01001
0160022009,1,01,01001
0160022010,1,01,01001
0160022401,1,01,01001
0160022402,1,01,01001
0160022403,1,01,01001
0160022404,1,01,01001
0160022405,1,01,01001
0160022406,1,01,01001
0160022613,1,01,01001
0160022614,1,01,01001
0160022615,1,01,01001
0160022616,1,01,01001
0160022617,1,01,01001
0160022618,1,01,01001
0160022719,1,01,01001
0160022720,1,01,01001
0160022721,1,01,01001
0160022722,1,01,01001
0160022723,1,01,01001
0160022724,1,01,01001
0160028201,1,01,01002
0160028202,1,01,01002
0160028203,1,01,01002
0160028204,1,01,01002
0160028205,1,01,01002
0160028206,1,01,01002
0160028313,1,01,01002
0160028314,1,01,01002
0160028315,1,01,01002
0160028316,1,01,01002
0160028317,1,01,01002
0160028318,1,01,01002
0160028508,1,01,01002
0160028509,1,01,01002
0160028510,1,01,01002
0160028511,1,01,01002
0160028919,1,01,01002
0160028920,1,01,01002
0160028921,1,01,01002
0160028922,1,01,01002
0160028923,1,01,01002
0160028924,1,01,01002
0160041013,1,01,01003
0160041014,1,01,01003
0160041015,1,01,01003
0160041016,1,01,01003
0160041017,1,01,01003
0160041018,1,01,01003
0160041018,2,01,01003
0160041407,1,01,01003
0160041408,1,01,01003
0160041409,1,01,01003
0160041410,1,01,01003
0160041411,1,01,01003
0160041412,1,01,01003
0160041619,1,01,01003
0160041620,1,01,01003
0160041621,1,01,01003
0160041624,1,01,01003
0160041801,1,01,01003
0160041802,1,01,01003
0160041803,1,01,01003
0160041805,1,01,01003
0160041805,2,01,01003
0160041806,1,01,01003
0160060207,1,01,01005
0160060208,1,01,01005
0160060209,1,01,01005
0160060210,1,01,01005
0160060211,1,01,01005
0160060212,1,01,01005
0160060320,1,01,01005
0160060321,1,01,01005
0160060322,1,01,01005
0160060323,1,01,01005
0160060324,1,01,01005
0160060513,1,01,01005
0160060514,1,01,01005
0160060515,1,01,01005
0160060516,1,01,01005
0160060517,1,01,01005
0160060518,1,01,01005
0160060701,1,01,01005
0160060702,1,01,01005
0160060703,1,01,01005
0160060704,1,01,01005
0160060705,1,01,01005
0160067019,1,01,01007
0160067020,1,01,01007
0160067021,1,01,01007
0160067022,1,01,01007
0160067023,1,01,01007
0160067023,2,01,01007
0160067024,1,01,01007
0160067413,1,01,01007
0160067414,1,01,01007
0160067415,1,01,01007
0160067416,1,01,01007
0160067417,1,01,01007
0160067418,1,01,01007
0160067807,1,01,01007
0160067808,1,01,01007
0160067809,1,01,01007
0160067810,1,01,01007
0160067811,1,01,01007
0160067901,1,01,01007
0160067902,1,01,01007
0160067903,1,01,01007
0160067904,1,01,01007
0160067905,1,01,01007
0160067906,1,01,01007
0160072213,1,01,01011
0160072214,1,01,01011
0160072215,1,01,01011
0160072216,1,01,01011
0160072217,1,01,01011
0160072218,1,01,01011
0160072519,1,01,01011
0160072520,1,01,01011
0160072520,2,01,01011
0160072521,1,01,01011
0160072522,1,01,01011
0160072524,1,01,01011
0160072601,1,01,01011
0160072603,1,01,01011
0160072604,1,01,01011
0160072605,1,01,01011
0160072707,1,01,01011
0160072709,1,01,01011
0160072710,1,01,01011
0160072711,1,01,01011
0160072712,1,01,01011
0160073301,1,01,01011
0160073302,1,01,01011
0160073304,1,01,01011
0160073305,1,01,01011
0160073306,1,01,01011
0160073419,1,01,01011
0160073420,1,01,01011
0160073421,1,01,01011
0160073422,1,01,01011
0160073423,1,01,01011
0160073813,1,01,01011
0160073815,1,01,01011
0160073816,1,01,01011
0160073817,1,01,01011
0160073818,1,01,01011
0160073907,1,01,01011
0160073908,1,01,01011
0160073909,1,01,01011
0160073910,1,01,01011
0160073912,1,01,01011
0160076001,1,01,01011
0160076002,1,01,01011
0160076003,1,01,01011
0160076004,1,01,01011
0160076005,1,01,01011
0160076006,1,01,01011
0160076219,1,01,01011
0160076220,1,01,01011
0160076221,1,01,01011
0160076222,1,01,01011
0160076223,1,01,01011
0160076224,1,01,01011
0160076607,1,01,01011
0160076607,2,01,01011
0160076608,1,01,01011
0160076609,1,01,01011
0160076610,1,01,01011
0160076611,1,01,01011
0160076612,1,01,01011
0160076713,1,01,01011
0160076714,1,01,01011
0160076715,1,01,01011
0160076716,1,01,01011
0160076717,1,01,01011
0160076718,1,01,01011
0160077307,1,01,01011
0160077308,1,01,01011
0160077309,1,01,01011
0160077310,1,01,01011
0160077311,1,01,01011
0160077312,1,01,01011
0160077501,1,01,01011
0160077501,2,01,01011
0160077502,1,01,01011
0160077503,1,01,01011
0160077504,1,01,01011
0160077505,1,01,01011
0160077506,1,01,01011
0160077820,1,01,01011
0160077821,1,01,01011
0160077822,1,01,01011
0160077823,1,01,01011
0160077824,1,01,01011
0160077913,1,01,01011
0160077914,1,01,01011
0160077915,1,01,01011
0160077916,1,01,01011
0160077917,1,01,01011
0160077918,1,01,01011
0160083007,1,01,01001
0160083008,1,01,01001
0160083009,1,01,01001
0160083010,1,01,01001
0160083011,1,01,01001
0160083012,1,01,01001
0160083401,1,01,01001
0160083402,1,01,01001
0160083403,1,01,01001
0160083404,1,01,01001
0160083405,1,01,01001
0160083613,1,01,01001
0160083614,1,01,01001
0160083615,1,01,01001
0160083616,1,01,01001
0160083617,1,01,01001
0160083618,1,01,01001
0160083719,1,01,01001
0160083720,1,01,01001
0160083721,1,01,01001
0160083722,1,01,01001
0160083723,1,01,01001
0160083724,1,01,01001
0160092223,1,01,01001
0160092225,1,01,01001
0160092313,1,01,01001
0160092314,1,01,01001
0160092507,1,01,01001
0160092508,1,01,01001
0160092509,1,01,01001
0160092916,1,01,01001
0160092919,1,01,01001
0160093013,1,01,01001
0160093014,1,01,01001
0160093016,1,01,01001
0160093408,1,01,01001
0160093409,1,01,01001
0160093410,1,01,01001
0160093411,1,01,01001
0160093412,1,01,01001
0160093621,1,01,01001
0160093623,1,01,01001
0160093624,1,01,01001
0160093801,1,01,01001
0160093802,1,01,01001
0160093803,1,01,01001
0160093804,1,01,01001
0160093805,1,01,01001
0160093806,1,01,01001
0160110205,1,01,01001
0160110206,1,01,01001
0160110207,1,01,01001
0160110208,1,01,01001
0160110209,1,01,01001
0160110210,1,01,01001
0160110222,1,01,01001
0160110223,1,01,01001
0160110223,2,01,01001
0160110224,1,01,01001
0160110226,1,01,01001
0160110316,1,01,01001
0160110317,1,01,01001
0160110318,1,01,01001
0160110319,1,01,01001
0160110320,1,01,01001
0160110321,1,01,01001
0160110511,1,01,01001
0160110512,1,01,01001
0160110513,1,01,01001
0160110514,1,01,01001
0160110515,1,01,01001
0160110701,1,01,01001
0160110702,1,01,01001
0160110703,1,01,01001
0160110704,1,01,01001
0160111016,1,01,01001
0160111017,1,01,01001
0160111018,1,01,01001
0160111019,1,01,01001
0160111020,1,01,01001
0160111412,1,01,01001
0160111413,1,01,01001
0160111414,1,01,01001
0160111415,1,01,01001
0160111806,1,01,01001
0160111807,1,01,01001
0160111808,1,01,01001
0160111810,1,01,01001
0160111811,1,01,01001
0160111901,1,01,01001
0160111902,1,01,01001
0160111903,1,01,01001
0160111904,1,01,01001
0160111905,1,01,01001
0160114211,1,01,01001
0160114212,1,01,01001
0160114213,1,01,01001
0160114214,1,01,01001
0160114220,1,01,01001
0160114221,1,01,01001
0160114222,1,01,01001
0160114224,1,01,01001
0160114515,1,01,01001
0160114516,1,01,01001
0160114517,1,01,01001
0160114519,1,01,01001
0160114604,1,01,01001
0160114605,1,01,01001
0160114706,1,01,01001
0160114707,1,01,01001
0160114708,1,01,01001
0160114710,1,01,01001
0160116301,1,01,01001
0160116302,1,01,01001
0160116303,1,01,01001
0160116304,1,01,01001
0160116305,1,01,01001
0160116320,1,01,01001
0160116321,1,01,01001
0160116322,1,01,01001
0160116323,1,01,01001
0160116324,1,01,01001
0160116416,1,01,01001
0160116418,1,01,01001
0160116419,1,01,01001
0160116811,1,01,01001
0160116812,1,01,01001
0160116813,1,01,01001
0160116814,1,01,01001
0160116815,1,01,01001
0160116906,1,01,01001
0160116907,1,01,01001
0160116908,1,01,01001
0160116909,1,01,01001
0160116910,1,01,01001
0160121001,1,01,01002
0160121002,1,01,01002
0160121003,1,01,01002
0160121004,1,01,01002
0160121005,1,01,01002
0160121217,1,01,01002
0160121218,1,01,01002
0160121219,1,01,01002
0160121220,1,01,01002
0160121221,1,01,01002
0160121222,1,01,01002
0160121223,1,01,01002
0160121224,1,01,01002
0160121225,1,01,01002
0160121226,1,01,01002
0160121606,1,01,01002
0160121607,1,01,01002
0160121608,1,01,01002
0160121609,1,01,01002
0160121610,1,01,01002
0160121711,1,01,01002
0160121712,1,01,01002
0160121713,1,01,01002
0160121714,1,01,01002
0160121715,1,01,01002
0160121716,1,01,01002
0160147307,1,01,01003
0160147309,1,01,01003
0160147310,1,01,01003
0160147311,1,01,01003
0160147312,1,01,01003
0160147501,1,01,01003
0160147502,1,01,01003
0160147503,1,01,01003
0160147504,1,01,01003
0160147505,1,01,01003
0160147819,1,01,01003
0160147820,1,01,01003
0160147821,1,01,01003
0160147822,1,01,01003
0160147824,1,01,01003
0160147913,1,01,01003
0160147914,1,01,01003
0160147915,1,01,01003
0160147916,1,01,01003
0160147917,1,01,01003
0160147918,1,01,01003
0160150006,1,01,01003
0160150007,1,01,01003
0160150008,1,01,01003
0160150009,1,01,01003
0160150401,1,01,01003
