"folioviv","entidad","gasto_agua_tot","tot_integ"
1203015018,"Guerrero",150,2
1203015407,"Guerrero","NA",2
1203015408,"Guerrero",153,4
1203015409,"Guerrero","NA",2
1203015410,"Guerrero","NA",6
1203015411,"Guerrero",150,5
1203015412,"Guerrero","NA",2
1203015620,"Guerrero",609,3
1203015622,"Guerrero",108,3
1203015623,"Guerrero",60,3
1203015624,"Guerrero",60,1
1203015802,"Guerrero",405,4
1203015803,"Guerrero",120,3
1203015804,"Guerrero",144,5
1203015805,"Guerrero",120,4
1203015806,"Guerrero",174,5
1203024001,"Guerrero","NA",4
1203024002,"Guerrero","NA",3
1203024003,"Guerrero","NA",4
1203024004,"Guerrero",600,4
1203024005,"Guerrero",75,6
1203024006,"Guerrero",960,2
1203024219,"Guerrero","NA",4
1203024220,"Guerrero","NA",5
1203024221,"Guerrero","NA",2
1203024222,"Guerrero","NA",4
1203024223,"Guerrero","NA",3
1203024224,"Guerrero",300,3
1203024607,"Guerrero","NA",4
1203024609,"Guerrero","NA",3
1203024611,"Guerrero","NA",4
1203024612,"Guerrero","NA",1
1203024713,"Guerrero","NA",6
1203024714,"Guerrero","NA",9
1203024715,"Guerrero","NA",6
1203024716,"Guerrero","NA",5
1203024717,"Guerrero","NA",7
1203024718,"Guerrero","NA",4
1203122307,"Guerrero","NA",5
1203122308,"Guerrero","NA",3
1203122309,"Guerrero",255,3
1203122310,"Guerrero","NA",4
1203122311,"Guerrero","NA",1
1203122311,"Guerrero","NA",1
1203122311,"Guerrero","NA",2
1203122312,"Guerrero",240,5
1203122501,"Guerrero",255,6
1203122502,"Guerrero",240,2
1203122503,"Guerrero",226.45,4
1203122504,"Guerrero",2032.25,1
1203122505,"Guerrero","NA",4
1203122506,"Guerrero",187.5,6
1203122819,"Guerrero",300,1
1203122820,"Guerrero",240,1
1203122820,"Guerrero","NA",2
1203122820,"Guerrero","NA",2
1203122821,"Guerrero",240,2
1203122822,"Guerrero","NA",7
1203122823,"Guerrero",1050,1
1203122824,"Guerrero",175,4
1203122913,"Guerrero","NA",5
1203122915,"Guerrero",150,3
1203122917,"Guerrero",240,4
1203122918,"Guerrero",255,2
1203414019,"Guerrero",378,1
1203414020,"Guerrero",540,3
1203414021,"Guerrero",369,3
1203414022,"Guerrero",360,1
1203414024,"Guerrero",90,1
1203414413,"Guerrero",360,2
1203414414,"Guerrero",360,4
1203414415,"Guerrero",240,4
1203414416,"Guerrero",240,5
1203414417,"Guerrero",270,4
1203414807,"Guerrero",360,2
1203414808,"Guerrero","NA",5
1203414810,"Guerrero",375,4
1203414811,"Guerrero",400,4
1203414901,"Guerrero",450,3
1203414902,"Guerrero",342,1
1203414904,"Guerrero","NA",5
1203414905,"Guerrero","NA",3
1203424214,"Guerrero",672,3
1203424215,"Guerrero",540,3
1203424216,"Guerrero",531,3
1203424519,"Guerrero",300,4
1203424520,"Guerrero",360,2
1203424521,"Guerrero",360,4
1203424522,"Guerrero",681,1
1203424524,"Guerrero",294,3
1203424601,"Guerrero",375,5
1203424603,"Guerrero",360,4
1203424604,"Guerrero","NA",2
1203424605,"Guerrero","NA",2
1203424606,"Guerrero",360,1
1203424707,"Guerrero",660,1
1203424708,"Guerrero",360,4
1203424711,"Guerrero",360,2
1203441301,"Guerrero",300,4
1203441302,"Guerrero","NA",4
1203441303,"Guerrero",366,4
1203441304,"Guerrero",366,3
1203441305,"Guerrero",150,4
1203441306,"Guerrero",360,3
1203441420,"Guerrero",480,6
1203441421,"Guerrero",300,2
1203441422,"Guerrero",240,2
1203441423,"Guerrero",360,5
1203441424,"Guerrero",360,4
1203441813,"Guerrero","NA",4
1203441814,"Guerrero",225,2
1203441815,"Guerrero",180,1
1203441816,"Guerrero","NA",2
1203441816,"Guerrero",111,2
1203441816,"Guerrero",180,4
1203441817,"Guerrero","NA",3
1203441818,"Guerrero",300,5
1203441907,"Guerrero","NA",2
1203441909,"Guerrero","NA",2
1203441910,"Guerrero","NA",2
1203441911,"Guerrero","NA",2
1203441912,"Guerrero",180,2
1203476207,"Guerrero",138,2
1203476209,"Guerrero","NA",4
1203476211,"Guerrero",135,3
1203476212,"Guerrero",126,3
1203476320,"Guerrero",135,5
1203476321,"Guerrero",216,3
1203476322,"Guerrero","NA",4
1203476323,"Guerrero","NA",4
1203476514,"Guerrero",114,4
1203476515,"Guerrero",120,4
1203476516,"Guerrero",138,1
1203476518,"Guerrero",150,6
1203476701,"Guerrero",1800,5
1203476702,"Guerrero",75,1
1203476703,"Guerrero","NA",2
1203476704,"Guerrero",75,1
1203476706,"Guerrero",1800,1
1203542019,"Guerrero",165,3
1203542020,"Guerrero",360,4
1203542022,"Guerrero","NA",5
1203542023,"Guerrero",180,1
1203542413,"Guerrero","NA",1
1203542415,"Guerrero",90,2
1203542416,"Guerrero","NA",3
1203542418,"Guerrero","NA",10
1203542807,"Guerrero","NA",2
1203542808,"Guerrero","NA",4
1203542809,"Guerrero",177,4
1203542810,"Guerrero","NA",4
1203542811,"Guerrero","NA",3
1203542901,"Guerrero",168,1
1203542902,"Guerrero","NA",1
1203542903,"Guerrero",87.5,6
1203542904,"Guerrero",165,3
1203542905,"Guerrero",177,1
1203542905,"Guerrero",180,5
1203542906,"Guerrero",150,3
1203579214,"Guerrero",126,4
1203579216,"Guerrero",450,4
1203579218,"Guerrero","NA",3
1203579519,"Guerrero",50,5
1203579520,"Guerrero",129,3
1203579522,"Guerrero","NA",2
1203579523,"Guerrero",62.5,2
1203579524,"Guerrero",258,4
1203579601,"Guerrero",150,2
1203579602,"Guerrero","NA",1
1203579603,"Guerrero",210,4
1203579604,"Guerrero","NA",1
1203579605,"Guerrero","NA",5
1203579707,"Guerrero",300,8
1203579708,"Guerrero","NA",3
1203579709,"Guerrero","NA",4
1203579709,"Guerrero",450,3
1203676301,"Guerrero",150,4
1203676302,"Guerrero",150,6
1203676303,"Guerrero","NA",4
1203676304,"Guerrero","NA",2
1203676305,"Guerrero",120,2
1203676306,"Guerrero",2520,7
1203676419,"Guerrero","NA",5
1203676420,"Guerrero",750,3
1203676421,"Guerrero","NA",6
1203676424,"Guerrero",87.5,2
1203676813,"Guerrero","NA",1
1203676814,"Guerrero",174,2
1203676815,"Guerrero","NA",4
1203676816,"Guerrero",300,4
1203676817,"Guerrero","NA",5
1203676907,"Guerrero","NA",1
1203676908,"Guerrero",210,3
1203676909,"Guerrero","NA",3
1203676910,"Guerrero",150,7
1203676911,"Guerrero",156,7
1203676912,"Guerrero",150,4
1203754213,"Guerrero","NA",4
1203754214,"Guerrero",37.5,3
1203754215,"Guerrero","NA",3
1203754216,"Guerrero","NA",2
1203754216,"Guerrero","NA",3
1203754217,"Guerrero","NA",4
1203754218,"Guerrero","NA",1
1203754519,"Guerrero","NA",2
1203754520,"Guerrero","NA",5
1203754521,"Guerrero","NA",7
1203754522,"Guerrero","NA",8
1203754523,"Guerrero","NA",5
1203754524,"Guerrero","NA",1
1203754601,"Guerrero","NA",8
1203754602,"Guerrero","NA",2
1203754603,"Guerrero","NA",6
1203754605,"Guerrero","NA",4
1203754606,"Guerrero","NA",4
1203754707,"Guerrero","NA",7
1203754708,"Guerrero",20,3
1203754709,"Guerrero",37.5,5
1203754710,"Guerrero",12.5,2
1203754711,"Guerrero","NA",5
1203754712,"Guerrero",22.5,6
1203824013,"Guerrero",150,3
1203824014,"Guerrero",150,2
1203824015,"Guerrero",150,1
1203824016,"Guerrero",105,1
1203824017,"Guerrero",150,2
1203824018,"Guerrero",150,2
1203824407,"Guerrero",150,4
1203824408,"Guerrero",150,3
1203824409,"Guerrero",150,1
1203824410,"Guerrero",150,2
1203824411,"Guerrero",150,1
1203824412,"Guerrero",150,4
1203824619,"Guerrero",150,4
1203824620,"Guerrero",75,1
1203824620,"Guerrero",150,4
1203824621,"Guerrero",150,3
1203824622,"Guerrero",150,4
1203824623,"Guerrero",90,5
1203824624,"Guerrero",150,5
1203824801,"Guerrero","NA",5
1203824803,"Guerrero",150,4
1203824804,"Guerrero",150,2
1203824805,"Guerrero",150,4
1203824806,"Guerrero",120,4
1203857202,"Guerrero",105,1
1203857203,"Guerrero",112.5,1
1203857205,"Guerrero","NA",2
1203857206,"Guerrero",210,1
1203857313,"Guerrero",225,3
1203857314,"Guerrero",120,4
1203857315,"Guerrero","NA",2
1203857316,"Guerrero","NA",2
1203857317,"Guerrero",210,4
1203857507,"Guerrero",225,4
1203857508,"Guerrero",105,4
1203857510,"Guerrero",100,2
1203857511,"Guerrero",105,3
1203857512,"Guerrero",210,2
1203857919,"Guerrero",210,3
1203857920,"Guerrero",210,2
1203857921,"Guerrero",192.5,4
1203857923,"Guerrero",18.75,5
1203857924,"Guerrero","NA",4
1203930013,"Guerrero",180,5
1203930014,"Guerrero","NA",1
1203930015,"Guerrero","NA",3
1203930016,"Guerrero","NA",5
1203930018,"Guerrero","NA",2
1203930407,"Guerrero",90,5
1203930408,"Guerrero",232.25,2
1203930409,"Guerrero","NA",3
1203930411,"Guerrero","NA",5
1203930412,"Guerrero","NA",4
1203930619,"Guerrero","NA",3
1203930619,"Guerrero","NA",5
1203930620,"Guerrero",120,2
1203930621,"Guerrero","NA",6
1203930623,"Guerrero","NA",2
1203930624,"Guerrero",325,3
1203930801,"Guerrero",450,2
1203930802,"Guerrero","NA",1
1203930803,"Guerrero","NA",2
1203930805,"Guerrero","NA",1
1203930806,"Guerrero",96,2
1203980207,"Guerrero",174.19,5
1203980208,"Guerrero",174.19,2
1203980209,"Guerrero","NA",2
1203980210,"Guerrero",137.5,4
1203980211,"Guerrero","NA",6
1203980212,"Guerrero",159.67,4
1203980319,"Guerrero",3483.86,3
1203980319,"Guerrero","NA",2
1203980320,"Guerrero",375,1
1203980321,"Guerrero","NA",4
1203980322,"Guerrero",176.25,1
1203980323,"Guerrero",300,4
1203980324,"Guerrero","NA",7
1203980513,"Guerrero",1800,4
1203980513,"Guerrero","NA",4
1203980514,"Guerrero","NA",4
1203980515,"Guerrero","NA",6
1203980516,"Guerrero",195,3
1203980517,"Guerrero",1800,7
1203980518,"Guerrero",510,4
1203980701,"Guerrero",90,6
1203980702,"Guerrero",120,3
1203980703,"Guerrero","NA",3
1203980704,"Guerrero",180,3
1203980705,"Guerrero","NA",7
1203980706,"Guerrero",250,5
1204114601,"Guerrero",300,4
1204114602,"Guerrero",1500,4
1204114603,"Guerrero",60,3
1204114605,"Guerrero",7.5,4
1204114606,"Guerrero",70,3
1204310001,"Guerrero","NA",2
1204310002,"Guerrero",290.32,3
1204310003,"Guerrero",145.16,4
1204310004,"Guerrero","NA",5
1204310005,"Guerrero","NA",4
1204310219,"Guerrero",105,4
1204310220,"Guerrero","NA",4
1204310221,"Guerrero",75,1
1204310222,"Guerrero","NA",7
1204310224,"Guerrero","NA",4
1204310607,"Guerrero","NA",4
1204310608,"Guerrero",2100,2
1204310609,"Guerrero","NA",5
1204310610,"Guerrero","NA",6
1204310611,"Guerrero","NA",2
1204310612,"Guerrero","NA",6
1204310713,"Guerrero","NA",5
1204310714,"Guerrero","NA",1
1204310715,"Guerrero","NA",4
1204310716,"Guerrero","NA",4
1204310717,"Guerrero",90,4
1204310718,"Guerrero",120,2
1204384307,"Guerrero",270,3
1204384308,"Guerrero","NA",1
1204384309,"Guerrero",255,2
1204384310,"Guerrero","NA",5
1204384311,"Guerrero",125,2
1204384501,"Guerrero",240,5
1204384502,"Guerrero",225,4
1204384503,"Guerrero",232.25,5
1204384505,"Guerrero",300,6
1204384506,"Guerrero","NA",1
1204384819,"Guerrero","NA",2
1204384820,"Guerrero",135,6
1204384822,"Guerrero",450,6
1204384823,"Guerrero","NA",4
1204384914,"Guerrero",252,4
1204384915,"Guerrero","NA",2
1204384916,"Guerrero",1500,4
1204384917,"Guerrero",450,7
1204384918,"Guerrero","NA",4
1204410301,"Guerrero","NA",4
1204410302,"Guerrero",210,6
1204410303,"Guerrero",180,4
1204410304,"Guerrero",270,6
1204410305,"Guerrero",210,7
1204410306,"Guerrero",150,3
1204410419,"Guerrero","NA",7
1204410421,"Guerrero",210,4
1204410422,"Guerrero","NA",5
1204410423,"Guerrero",210,7
1204410424,"Guerrero",220.5,5
1204410813,"Guerrero","NA",3
1204410815,"Guerrero",210,4
1204410816,"Guerrero",300,4
1204410817,"Guerrero",210,2
1204410907,"Guerrero",60,3
1204410908,"Guerrero",210,4
1204410909,"Guerrero",210,4
1204410910,"Guerrero",210,5
1204410911,"Guerrero",210,8
1204414001,"Guerrero",150,10
1204414002,"Guerrero",120,2
1204414003,"Guerrero",120,2
1204414004,"Guerrero",75,4
1204414005,"Guerrero",105,3
1204414006,"Guerrero",150,4
1204414220,"Guerrero",45,3
1204414221,"Guerrero",45,5
1204414222,"Guerrero",45,4
1204414223,"Guerrero",45,3
1204414224,"Guerrero",45,2
1204414607,"Guerrero","NA",6
1204414608,"Guerrero","NA",2
1204414610,"Guerrero","NA",5
1204414611,"Guerrero",15,4
1204414612,"Guerrero","NA",3
1204414713,"Guerrero",45,2
1204414714,"Guerrero",120,5
1204414715,"Guerrero",45,1
1204414716,"Guerrero",50,3
1204414717,"Guerrero",45,1
1204414718,"Guerrero",45,4
1204421307,"Guerrero","NA",1
1204421308,"Guerrero","NA",5
1204421309,"Guerrero","NA",6
1204421310,"Guerrero","NA",6
1204421311,"Guerrero","NA",7
1204421501,"Guerrero",15,2
1204421502,"Guerrero",15,3
1204421503,"Guerrero","NA",6
1204421504,"Guerrero",33.75,9
1204421505,"Guerrero","NA",4
1204421819,"Guerrero","NA",3
1204421820,"Guerrero",17.5,4
1204421821,"Guerrero","NA",5
1204421822,"Guerrero","NA",3
1204421823,"Guerrero","NA",3
1204421824,"Guerrero","NA",1
1204421913,"Guerrero","NA",3
1204421914,"Guerrero","NA",8
1204421915,"Guerrero","NA",4
1204421916,"Guerrero","NA",4
1204421917,"Guerrero","NA",5
1204421918,"Guerrero","NA",8
1204441019,"Guerrero","NA",2
1204441020,"Guerrero","NA",1
1204441020,"Guerrero","NA",5
1204441022,"Guerrero","NA",5
1204441023,"Guerrero","NA",6
1204441024,"Guerrero",190,2
1204441413,"Guerrero",175,2
1204441414,"Guerrero","NA",4
1204441415,"Guerrero","NA",1
1204441416,"Guerrero",60,3
1204441417,"Guerrero","NA",1
1204441418,"Guerrero","NA",2
1204441807,"Guerrero","NA",2
1204441808,"Guerrero","NA",3
1204441809,"Guerrero","NA",5
1204441810,"Guerrero","NA",3
1204441811,"Guerrero","NA",2
1204441812,"Guerrero",237.5,6
1204441901,"Guerrero","NA",6
1204441902,"Guerrero","NA",3
1204441905,"Guerrero",175,6
1204441906,"Guerrero","NA",2
1204475007,"Guerrero","NA",3
1204475008,"Guerrero","NA",5
1204475009,"Guerrero",240,3
1204475011,"Guerrero","NA",5
1204475401,"Guerrero",300,1
1204475403,"Guerrero","NA",5
1204475403,"Guerrero","NA",4
1204475404,"Guerrero",129,1
1204475405,"Guerrero",67.5,4
1204475406,"Guerrero",200,3
1204475613,"Guerrero",300,3
1204475614,"Guerrero",250,4
1204475615,"Guerrero",210,3
1204475616,"Guerrero",105,3
1204475618,"Guerrero",210,5
1204475719,"Guerrero",90,3
1204475720,"Guerrero","NA",6
1204475721,"Guerrero","NA",3
1204475722,"Guerrero",240,10
1204475723,"Guerrero",228,2
1204475724,"Guerrero","NA",3
1204499007,"Guerrero","NA",2
1204499008,"Guerrero","NA",6
1204499009,"Guerrero","NA",5
1204499010,"Guerrero",75,2
1204499011,"Guerrero","NA",5
1204499012,"Guerrero","NA",5
1204499401,"Guerrero",30,7
1204499402,"Guerrero",60,4
1204499403,"Guerrero","NA",3
1204499405,"Guerrero","NA",4
1204499406,"Guerrero",60,2
1204499613,"Guerrero","NA",4
1204499614,"Guerrero","NA",4
1204499615,"Guerrero","NA",5
1204499616,"Guerrero","NA",5
1204499617,"Guerrero","NA",4
1204499618,"Guerrero","NA",2
1204499719,"Guerrero","NA",7
1204499720,"Guerrero","NA",6
1204499721,"Guerrero","NA",3
1204499722,"Guerrero","NA",5
1204499723,"Guerrero","NA",3
1204499724,"Guerrero","NA",2
1204533201,"Guerrero",50,7
1204533202,"Guerrero",50,6
1204533203,"Guerrero",300,3
1204533204,"Guerrero",100,8
1204533205,"Guerrero","NA",4
1204533206,"Guerrero",60,2
1204533206,"Guerrero","NA",2
1204533313,"Guerrero",50,4
1204533314,"Guerrero",300,5
1204533315,"Guerrero",110,7
1204533317,"Guerrero",50,4
1204533318,"Guerrero",50,3
1204533507,"Guerrero",450,6
1204533508,"Guerrero",50,4
1204533509,"Guerrero",180,2
1204533510,"Guerrero","NA",2
1204533511,"Guerrero",50,1
1204533512,"Guerrero",50,2
1204533919,"Guerrero",30,4
1204533920,"Guerrero",50,5
1204533921,"Guerrero",60,3
1204533922,"Guerrero",56.25,2
1204533923,"Guerrero",100,1
1260024207,"Guerrero",150,2
1260024208,"Guerrero","NA",7
1260024209,"Guerrero","NA",1
1260024210,"Guerrero",150,5
1260024211,"Guerrero","NA",7
1260024212,"Guerrero","NA",1
1260024319,"Guerrero",240,5
1260024320,"Guerrero","NA",1
1260024321,"Guerrero",900,5
1260024324,"Guerrero",150,2
1260024513,"Guerrero",150,9
1260024514,"Guerrero",150,4
1260024516,"Guerrero",150,2
1260024517,"Guerrero",150,4
1260024517,"Guerrero","NA",2
1260024518,"Guerrero",150,5
1260024701,"Guerrero",150,3
1260024702,"Guerrero",150,7
1260024702,"Guerrero",150,6
1260024703,"Guerrero",150,4
1260024704,"Guerrero",150,2
1260024705,"Guerrero",150,4
1260038019,"Guerrero","NA",4
1260038020,"Guerrero","NA",4
1260038021,"Guerrero","NA",2
1260038022,"Guerrero","NA",4
1260038024,"Guerrero","NA",3
1260038414,"Guerrero","NA",7
1260038415,"Guerrero","NA",4
1260038416,"Guerrero","NA",4
1260038417,"Guerrero","NA",1
1260038418,"Guerrero","NA",4
1260038807,"Guerrero","NA",3
1260038808,"Guerrero","NA",3
1260038809,"Guerrero","NA",1
1260038810,"Guerrero","NA",2
1260038811,"Guerrero","NA",4
1260038812,"Guerrero","NA",1
1260038901,"Guerrero","NA",7
1260038902,"Guerrero","NA",3
1260038906,"Guerrero","NA",2
1260060213,"Guerrero",60,1
1260060213,"Guerrero","NA",7
1260060214,"Guerrero","NA",1
1260060215,"Guerrero",60,5
1260060217,"Guerrero","NA",1
1260060218,"Guerrero",60,4
1260060519,"Guerrero",120,3
1260060521,"Guerrero","NA",4
1260060522,"Guerrero","NA",5
1260060523,"Guerrero",60,1
1260060524,"Guerrero",60,2
1260060601,"Guerrero","NA",5
1260060602,"Guerrero","NA",2
1260060604,"Guerrero","NA",2
1260060605,"Guerrero","NA",1
1260060606,"Guerrero",90,4
1260060707,"Guerrero",60,1
1260060708,"Guerrero",60,4
1260060711,"Guerrero",60,1
1260060712,"Guerrero","NA",1
1260111302,"Guerrero","NA",3
1260111304,"Guerrero","NA",3
1260111305,"Guerrero","NA",4
1260111306,"Guerrero","NA",1
1260111419,"Guerrero","NA",2
1260111420,"Guerrero","NA",4
1260111421,"Guerrero","NA",2
1260111422,"Guerrero","NA",4
1260111423,"Guerrero","NA",5
1260111424,"Guerrero","NA",2
1260111814,"Guerrero","NA",5
1260111816,"Guerrero","NA",1
1260111817,"Guerrero","NA",3
1260111818,"Guerrero","NA",2
1260111907,"Guerrero","NA",4
1260111908,"Guerrero","NA",3
1260111909,"Guerrero","NA",4
1260111910,"Guerrero","NA",3
1260111911,"Guerrero","NA",5
1260123001,"Guerrero","NA",4
1260123003,"Guerrero","NA",1
1260123004,"Guerrero","NA",1
1260123005,"Guerrero","NA",3
1260123006,"Guerrero","NA",2
1260123219,"Guerrero","NA",4
1260123220,"Guerrero","NA",12
1260123221,"Guerrero","NA",4
1260123222,"Guerrero","NA",5
1260123223,"Guerrero","NA",3
1260123224,"Guerrero","NA",3
1260123607,"Guerrero","NA",4
1260123608,"Guerrero","NA",3
1260123609,"Guerrero","NA",7
1260123610,"Guerrero","NA",5
1260123611,"Guerrero","NA",2
1260123612,"Guerrero","NA",1
1260123713,"Guerrero","NA",2
1260123715,"Guerrero","NA",1
1260123716,"Guerrero","NA",3
1260123717,"Guerrero",15,4
1260123718,"Guerrero","NA",5
1260148308,"Guerrero",210,2
1260148310,"Guerrero","NA",1
1260148311,"Guerrero",120,4
1260148312,"Guerrero",180,1
1260148501,"Guerrero","NA",2
1260148502,"Guerrero","NA",4
1260148503,"Guerrero","NA",2
1260148504,"Guerrero",180,2
1260148505,"Guerrero",180,5
1260148506,"Guerrero",150,3
1260148819,"Guerrero",240,2
1260148820,"Guerrero","NA",2
1260148821,"Guerrero","NA",1
1260148822,"Guerrero",210,3
1260148823,"Guerrero","NA",8
1260148824,"Guerrero","NA",5
1260148913,"Guerrero",210,1
1260148914,"Guerrero",240,2
1260148915,"Guerrero",210,2
1260148916,"Guerrero",840,6
1260148917,"Guerrero",210,2
1260148918,"Guerrero",300,2
1260185007,"Guerrero",90,2
1260185008,"Guerrero",90,6
1260185009,"Guerrero",90,5
1260185010,"Guerrero",180,3
1260185011,"Guerrero",90,3
1260185401,"Guerrero","NA",7
1260185402,"Guerrero",90,2
1260185403,"Guerrero",90,3
1260185404,"Guerrero",90,1
1260185405,"Guerrero",90,4
1260185406,"Guerrero",90,2
1260185613,"Guerrero","NA",2
1260185614,"Guerrero",90,3
1260185615,"Guerrero",90,4
1260185616,"Guerrero",90,6
1260185617,"Guerrero",90,2
1260185618,"Guerrero",90,2
1260185719,"Guerrero",90,2
1260185720,"Guerrero",45,4
1260185721,"Guerrero",90,4
1260185722,"Guerrero",90,5
1260185723,"Guerrero","NA",4
1260185724,"Guerrero",90,2
1260191201,"Guerrero","NA",6
1260191202,"Guerrero","NA",5
1260191203,"Guerrero","NA",3
1260191204,"Guerrero","NA",4
1260191205,"Guerrero","NA",5
1260191206,"Guerrero","NA",2
1260191314,"Guerrero","NA",2
1260191315,"Guerrero","NA",3
1260191316,"Guerrero","NA",2
1260191317,"Guerrero","NA",3
1260191318,"Guerrero","NA",2
1260191507,"Guerrero","NA",3
1260191508,"Guerrero","NA",2
1260191509,"Guerrero",580.64,3
1260191510,"Guerrero",290.32,1
1260191919,"Guerrero","NA",1
1260191921,"Guerrero",25,3
1260191924,"Guerrero","NA",2
1260244011,"Guerrero",25,7
1260244013,"Guerrero",50,11
1260244014,"Guerrero","NA",6
1260244015,"Guerrero",50,5
1260244406,"Guerrero",12.5,3
1260244407,"Guerrero",25,2
1260244408,"Guerrero","NA",4
1260244409,"Guerrero",25,4
1260244410,"Guerrero","NA",2
1260244421,"Guerrero",15,2
1260244422,"Guerrero",25,2
1260244423,"Guerrero",25,3
1260244424,"Guerrero","NA",4
1260244425,"Guerrero",25,3
1260244616,"Guerrero","NA",5
1260244617,"Guerrero","NA",2
1260244618,"Guerrero","NA",5
1260244619,"Guerrero","NA",5
1260244620,"Guerrero","NA",4
1260244801,"Guerrero","NA",8
1260244802,"Guerrero","NA",2
1260244803,"Guerrero",25,4
1260244804,"Guerrero",12.5,4
1260244805,"Guerrero",12.5,4
1260264207,"Guerrero","NA",3
1260264208,"Guerrero",37.5,4
1260264209,"Guerrero",25,7
1260264211,"Guerrero",75,4
1260264212,"Guerrero",75,2
1260264319,"Guerrero",75,2
1260264320,"Guerrero",75,4
1260264321,"Guerrero",75,1
1260264322,"Guerrero","NA",5
1260264323,"Guerrero",84,3
1260264324,"Guerrero",75,9
1260264513,"Guerrero",75,5
1260264514,"Guerrero",75,5
1260264515,"Guerrero","NA",4
1260264516,"Guerrero",75,1
1260264518,"Guerrero",75,2
1260264701,"Guerrero",75,3
1260264702,"Guerrero",150,1
1260264703,"Guerrero",75,5
1260264704,"Guerrero",150,4
1260264705,"Guerrero","NA",2
1260264706,"Guerrero","NA",5
1260307017,"Guerrero",240,5
1260307018,"Guerrero",240,3
1260307019,"Guerrero",255,2
1260307412,"Guerrero",240,7
1260307415,"Guerrero",240,3
1260307420,"Guerrero","NA",5
1260307421,"Guerrero",300,3
1260307422,"Guerrero","NA",3
